ProductKey,ProductLabel,ProductName,Manufacturer,BrandName,ClassName,ColorName,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
2064,803082,Contoso Microondas 1.0CuFt E0110 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Medio,71.37,139.99,2006-03-08,Activad
2065,803083,Contoso Microondas 0.9CuFt E0090 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Medio,50.98,99.99,2005-02-09,Activad
2066,803084,Contoso Microondas 0.8CuFt E0080 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Medio,48.43,94.99,2004-02-08,Activad
2067,803085,Contoso Microondas 1.5CuFt X0110 Gris,"Contoso, Ltd",Contoso,Deluxe,Gris,Medio,220.64,665.94,2009-01-02,Activad
2068,803086,Contoso Microondas 2.2CuFt M0125 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Medio,91.97,199.99,2008-01-04,Activad
2069,803087,Contoso Microondas 2.2CuFt M0125 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Medio,82.77,179.99,2007-01-05,Activad
2070,803088,Contoso Microondas 1.0CuFt E0110 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Medio,71.37,139.99,2006-03-08,Activad
2071,803089,Contoso Microondas 0.9CuFt E0090 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Medio,50.98,99.99,2005-02-09,Activad
2072,803090,Contoso Microondas 0.8CuFt E0080 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Medio,48.43,94.99,2004-02-08,Activad
2073,803091,Contoso Microondas 1.5CuFt X0110 Red,"Contoso, Ltd",Contoso,Deluxe,Red,Medio,220.64,665.94,2009-01-02,Activad
2074,803092,Contoso Microondas 2.2CuFt M0125 Red,"Contoso, Ltd",Contoso,Normal,Red,Medio,91.97,199.99,2008-01-04,Activad
2075,803093,Contoso Microondas 1.6CuFt M0125 Red,"Contoso, Ltd",Contoso,Normal,Red,Medio,82.77,179.99,2007-01-05,Activad
2076,803094,Contoso Microondas 1.0CuFt E0110 Red,"Contoso, Ltd",Contoso,Normal,Red,Medio,71.37,139.99,2006-03-08,Activad
2077,803095,Contoso Microondas 0.9CuFt E0090 Red,"Contoso, Ltd",Contoso,Economía,Red,Medio,50.98,99.99,2005-02-09,Activad
2078,803096,Contoso Microondas 0.8CuFt E0080 Red,"Contoso, Ltd",Contoso,Economía,Red,Medio,48.43,94.99,2004-02-08,Activad
2079,803097,Contoso Microondas 1.5CuFt X0110 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Medio,220.64,665.94,2009-01-02,Activad
2080,803098,Contoso Microondas 2.2CuFt M0125 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,91.97,199.99,2008-01-04,Activad
2081,803099,Contoso Microondas 1.6CuFt M0125 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,82.77,179.99,2007-01-05,Activad
2082,803100,Contoso Microondas 1.0CuFt E0110 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Medio,71.37,139.99,2006-03-08,Activad
2083,803101,Contoso Microondas 0.9CuFt E0090 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,50.98,99.99,2005-02-09,Activad
2084,803102,Contoso Microondas 0.8CuFt E0080 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Medio,48.43,94.99,2004-02-08,Activad
2085,804001,Contoso  Calentador de agua 7.2GPM X1800 Blanco,"Contoso, Ltd",Contoso ,Deluxe,Blanco,Bajo,488.7,1475.0,2007-04-25,Activad
2086,804002,Contoso  Calentador de agua 4.3GPM M1250 Blanco,"Contoso, Ltd",Contoso ,Normal,Blanco,Bajo,403.53,877.5,2008-01-04,Activad
2087,804003,Contoso  Calentador de agua 4.0GPM M1250 Blanco,"Contoso, Ltd",Contoso ,Normal,Blanco,Bajo,363.75,791.0,2007-01-05,Activad
2088,804004,Contoso  Calentador de agua 2.6GPM E0900 Blanco,"Contoso, Ltd",Contoso ,Normal,Blanco,Bajo,258.99,508.0,2006-03-08,Activad
2089,804005,Contoso  Calentador de agua 1.5GPM E0800 Blanco,"Contoso, Ltd",Contoso ,Economía,Blanco,Bajo,131.28,257.5,2005-02-09,Activad
2090,804006,Contoso  Calentador de agua 7.2GPM X1800 Azul,"Contoso, Ltd",Contoso ,Deluxe,Azul,Bajo,488.7,1475.0,2007-04-25,Activad
2091,804007,Contoso  Calentador de agua 4.3GPM M1250 Azul,"Contoso, Ltd",Contoso ,Normal,Azul,Bajo,403.53,877.5,2008-01-04,Activad
2092,804008,Contoso  Calentador de agua 4.0GPM M1250 Azul,"Contoso, Ltd",Contoso ,Normal,Azul,Bajo,363.75,791.0,2007-01-05,Activad
2093,804009,Contoso  Calentador de agua 2.6GPM E0900 Azul,"Contoso, Ltd",Contoso ,Normal,Azul,Bajo,258.99,508.0,2006-03-08,Activad
2094,804010,Contoso  Calentador de agua 1.5GPM E0800 Azul,"Contoso, Ltd",Contoso ,Economía,Azul,Bajo,131.28,257.5,2005-02-09,Activad
2095,804011,Contoso  Calentador de agua 7.2GPM X1800 Verde,"Contoso, Ltd",Contoso ,Deluxe,Verde,Bajo,488.7,1475.0,2007-04-25,Activad
2096,804012,Contoso  Calentador de agua 4.3GPM M1250 Verde,"Contoso, Ltd",Contoso ,Normal,Verde,Bajo,403.53,877.5,2008-01-04,Activad
2097,804013,Contoso  Calentador de agua 4.0GPM M1250 Verde,"Contoso, Ltd",Contoso ,Normal,Verde,Bajo,363.75,791.0,2007-01-05,Activad
2098,804014,Contoso  Calentador de agua 2.6GPM E0900 Verde,"Contoso, Ltd",Contoso ,Normal,Verde,Bajo,258.99,508.0,2006-03-08,Activad
2099,804015,Contoso  Calentador de agua 1.5GPM E0800 Verde,"Contoso, Ltd",Contoso ,Economía,Verde,Bajo,131.28,257.5,2005-02-09,Activad
2100,804016,Contoso  Calentador de agua 7.2GPM X1800 Plata,"Contoso, Ltd",Contoso ,Deluxe,Plata,Bajo,488.7,1475.0,2007-04-25,Activad
2101,804017,Contoso  Calentador de agua 4.3GPM M1250 Plata,"Contoso, Ltd",Contoso ,Normal,Plata,Bajo,403.53,877.5,2008-01-04,Activad
2102,804018,Contoso  Calentador de agua 4.0GPM M1250 Plata,"Contoso, Ltd",Contoso ,Normal,Plata,Bajo,363.75,791.0,2007-01-05,Activad
2103,804019,Contoso  Calentador de agua 2.6GPM E0900 Plata,"Contoso, Ltd",Contoso ,Normal,Plata,Bajo,258.99,508.0,2006-03-08,Activad
2104,804020,Contoso  Calentador de agua 1.5GPM E0800 Plata,"Contoso, Ltd",Contoso ,Economía,Plata,Bajo,131.28,257.5,2005-02-09,Activad
2105,804021,Contoso  Calentador de agua 7.2GPM X1800 Gris,"Contoso, Ltd",Contoso ,Deluxe,Gris,Bajo,488.7,1475.0,2007-04-25,Activad
2106,804022,Contoso  Calentador de agua 4.3GPM M1250 Gris,"Contoso, Ltd",Contoso ,Normal,Gris,Bajo,403.53,877.5,2008-01-04,Activad
2107,804023,Contoso  Calentador de agua 4.0GPM M1250 Gris,"Contoso, Ltd",Contoso ,Normal,Gris,Bajo,363.75,791.0,2007-01-05,Activad
2108,804024,Contoso  Calentador de agua 2.6GPM E0900 Gris,"Contoso, Ltd",Contoso ,Normal,Gris,Bajo,258.99,508.0,2006-03-08,Activad
2109,804025,Contoso  Calentador de agua 1.5GPM E0800 Gris,"Contoso, Ltd",Contoso ,Economía,Gris,Bajo,131.28,257.5,2005-11-07,Activad
2110,804026,Contoso  Calentador de agua 7.2GPM X1800 Red,"Contoso, Ltd",Contoso ,Deluxe,Red,Bajo,488.7,1475.0,2007-04-25,Activad
2111,804027,Contoso  Calentador de agua 4.3GPM M1250 Red,"Contoso, Ltd",Contoso ,Normal,Red,Bajo,403.53,877.5,2008-01-04,Activad
2112,804028,Contoso  Calentador de agua 4.0GPM M1250 Red,"Contoso, Ltd",Contoso ,Normal,Red,Bajo,363.75,791.0,2007-01-05,Activad
2113,804029,Contoso  Calentador de agua 2.6GPM E0900 Red,"Contoso, Ltd",Contoso ,Normal,Red,Bajo,258.99,508.0,2006-03-08,Activad
2114,804030,Contoso  Calentador de agua 1.5GPM E0800 Red,"Contoso, Ltd",Contoso ,Economía,Red,Bajo,131.28,257.5,2005-02-09,Activad
2115,804031,Contoso  Calentador de agua 4.3GPM M1250 Amarillo,"Contoso, Ltd",Contoso ,Normal,Amarillo,Bajo,403.53,877.5,2008-01-04,Activad
2116,805001,Contoso Cafetera superautomática 12 C X1250 Negro,"Contoso, Ltd",Contoso,Deluxe,Negro,Alto,546.68,1650.0,2008-02-14,Activad
2117,805002,Contoso Cafetera automática 10 C M1000 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,343.05,745.99,2008-01-04,Activad
2118,805003,Contoso Cafetera 12 C M1000 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Bajo,204.64,445.0,2007-01-05,Activad
2119,805004,Contoso Cafetera automática 5 C E0900 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Bajo,83.1,163.0,2006-03-08,Activad
2120,805005,Contoso Cafetera 5 C E0900 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Bajo,75.96,149.0,2005-02-09,Activad
2121,805006,Contoso Cafetera 4 C E0800 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Bajo,66.23,129.9,2004-03-09,Activad
2122,805007,Contoso Cafetera superautomática 12 C X1250 Plata,"Contoso, Ltd",Contoso,Deluxe,Plata,Bajo,546.68,1650.0,2008-02-14,Activad
2123,805008,Contoso Cafetera automática 10 C M1000 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Bajo,343.05,745.99,2008-01-04,Activad
2124,805009,Contoso Cafetera 12 C M1000 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Bajo,204.64,445.0,2007-01-05,Activad
2125,805010,Contoso Cafetera automática 5 C E0900 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Bajo,83.1,163.0,2006-03-08,Activad
2126,805011,Contoso Cafetera 5 C E0900 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Bajo,75.96,149.0,2005-02-09,Activad
2127,805012,Contoso Cafetera 4 C E0800 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Bajo,66.23,129.9,2004-03-09,Activad
2128,805013,Contoso Cafetera superautomática 12 C X1250 Blanco,"Contoso, Ltd",Contoso,Deluxe,Blanco,Bajo,546.68,1650.0,2008-02-14,Activad
2129,805014,Contoso Cafetera automática 10 C M1000 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Bajo,343.05,745.99,2008-01-04,Activad
2130,805015,Contoso Cafetera 12 C M1000 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Bajo,204.64,445.0,2007-01-05,Activad
2131,805016,Contoso Cafetera automática 5 C E0900 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Bajo,83.1,163.0,2006-03-08,Activad
2132,805017,Contoso Cafetera 5 C E0900 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Bajo,75.96,149.0,2005-02-09,Activad
2133,805018,Contoso Cafetera 4 C E0800 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Bajo,66.23,129.9,2004-03-09,Activad
2134,805019,Contoso Cafetera superautomática 12 C X1250 Gris,"Contoso, Ltd",Contoso,Deluxe,Gris,Bajo,546.68,1650.0,2008-02-14,Activad
2135,805020,Contoso Cafetera automática 10 C M1000 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Bajo,343.05,745.99,2008-01-04,Activad
2136,805021,Contoso Cafetera 12 C M1000 Gris,"Contoso, Ltd",Contoso,Normal,Gris,Bajo,204.64,445.0,2007-01-05,Activad
2137,805022,Contoso Cafetera automática 5 C E0900 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Bajo,83.1,163.0,2006-03-08,Activad
2138,805023,Contoso Cafetera 5 C E0900 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Bajo,75.96,149.0,2005-02-09,Activad
2139,805024,Contoso Cafetera 4 C E0800 Gris,"Contoso, Ltd",Contoso,Economía,Gris,Bajo,66.23,129.9,2004-03-09,Activad
2140,805025,Adventure Works Cafetera superautomática 12 C X125 Negro,Adventure Works,Adventure Works,Deluxe,Negro,Bajo,546.68,1650.0,2009-01-02,Activad
2141,805026,Adventure Works Cafetera automática 10 C M100 Negro,Adventure Works,Adventure Works,Normal,Negro,Bajo,343.05,745.99,2008-01-04,Activad
2142,805027,Adventure Works Cafetera 12 C M100 Negro,Adventure Works,Adventure Works,Normal,Negro,Bajo,204.64,445.0,2007-01-05,Activad
2143,805028,Adventure Works Cafetera automática 5 C E090 Negro,Adventure Works,Adventure Works,Economía,Negro,Bajo,83.1,163.0,2006-03-08,Activad
2144,805029,Adventure Works Cafetera 5 C E090 Negro,Adventure Works,Adventure Works,Economía,Negro,Bajo,75.96,149.0,2005-02-09,Activad
2145,805030,Adventure Works Cafetera 4 C E080 Negro,Adventure Works,Adventure Works,Economía,Negro,Bajo,66.23,129.9,2004-03-09,Activad
2146,805031,Adventure Works Cafetera superautomática 12 C X125 Plata,Adventure Works,Adventure Works,Deluxe,Plata,Bajo,546.68,1650.0,2009-01-02,Activad
2147,805032,Adventure Works Cafetera automática 10 C M100 Plata,Adventure Works,Adventure Works,Normal,Plata,Bajo,343.05,745.99,2008-01-04,Activad
2148,805033,Adventure Works Cafetera 12 C M100 Plata,Adventure Works,Adventure Works,Normal,Plata,Bajo,204.64,445.0,2007-01-05,Activad
2149,805034,Adventure Works Cafetera automática 5 C E090 Plata,Adventure Works,Adventure Works,Economía,Plata,Bajo,83.1,163.0,2006-03-08,Activad
2150,805035,Adventure Works Cafetera 5 C E090 Plata,Adventure Works,Adventure Works,Economía,Plata,Bajo,75.96,149.0,2005-02-09,Activad
2151,805036,Adventure Works Cafetera 4 C E080 Plata,Adventure Works,Adventure Works,Economía,Plata,Bajo,66.23,129.9,2004-03-09,Activad
2152,805037,Adventure Works Cafetera superautomática 12 C X125 Blanco,Adventure Works,Adventure Works,Deluxe,Blanco,Bajo,546.68,1650.0,2009-01-02,Activad
2153,805038,Adventure Works Cafetera automática 10 C M100 Blanco,Adventure Works,Adventure Works,Normal,Blanco,Bajo,343.05,745.99,2008-01-04,Activad
2154,805039,Adventure Works Cafetera 12 C M100 Blanco,Adventure Works,Adventure Works,Normal,Blanco,Bajo,204.64,445.0,2007-01-05,Activad
2155,805040,Adventure Works Cafetera automática 5 C E090 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Bajo,83.1,163.0,2006-03-08,Activad
2156,805041,Adventure Works Cafetera 5 C E090 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Bajo,75.96,149.0,2005-02-09,Activad
2157,805042,Adventure Works Cafetera 4 C E080 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Bajo,66.23,129.9,2004-03-09,Activad
2158,805043,Adventure Works Cafetera superautomática 12 C X125 Gris,Adventure Works,Adventure Works,Deluxe,Gris,Bajo,546.68,1650.0,2009-01-02,Activad
2159,805044,Adventure Works Cafetera automática 10 C M100 Gris,Adventure Works,Adventure Works,Normal,Gris,Bajo,343.05,745.99,2008-01-04,Activad
2160,805045,Adventure Works Cafetera 12 C M100 Gris,Adventure Works,Adventure Works,Normal,Gris,Bajo,204.64,445.0,2007-01-05,Activad
2161,805046,Adventure Works Cafetera automática 5 C E090 Gris,Adventure Works,Adventure Works,Economía,Gris,Bajo,83.1,163.0,2006-03-08,Activad
2162,805047,Adventure Works Cafetera 5 C E090 Gris,Adventure Works,Adventure Works,Economía,Gris,Bajo,75.96,149.0,2005-02-09,Activad
2163,805048,Adventure Works Cafetera 4 C E080 Gris,Adventure Works,Adventure Works,Economía,Gris,Bajo,66.23,129.9,2004-03-09,Activad
2164,805049,Fabrikam Cafetera superautomática 12 C X125 Negro,"Fabrikam, Inc.",Fabrikam,Deluxe,Negro,Bajo,546.68,1650.0,2009-01-02,Activad
2165,805050,Fabrikam Cafetera automática 10 C M100 Negro,"Fabrikam, Inc.",Fabrikam,Normal,Negro,Bajo,343.05,745.99,2008-01-04,Activad
2166,805051,Fabrikam Cafetera 12 C M100 Negro,"Fabrikam, Inc.",Fabrikam,Normal,Negro,Bajo,204.64,445.0,2007-01-05,Activad
2167,805052,Fabrikam Cafetera automática 5 C E090 Negro,"Fabrikam, Inc.",Fabrikam,Economía,Negro,Bajo,83.1,163.0,2006-03-08,Activad
2168,805053,Fabrikam Cafetera 5 C E090 Negro,"Fabrikam, Inc.",Fabrikam,Economía,Negro,Bajo,75.96,149.0,2005-02-09,Activad
2169,805054,Fabrikam Cafetera 4 C E080 Negro,"Fabrikam, Inc.",Fabrikam,Economía,Negro,Bajo,66.23,129.9,2004-03-09,Activad
2170,805055,Fabrikam Cafetera superautomática 12 C X125 Plata,"Fabrikam, Inc.",Fabrikam,Deluxe,Plata,Bajo,546.68,1650.0,2009-01-02,Activad
2171,805056,Fabrikam Cafetera automática 10 C M100 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Bajo,343.05,745.99,2008-01-04,Activad
2172,805057,Fabrikam Cafetera 12 C M100 Plata,"Fabrikam, Inc.",Fabrikam,Normal,Plata,Bajo,204.64,445.0,2007-01-05,Activad
2173,805058,Fabrikam Cafetera automática 5 C E090 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Bajo,83.1,163.0,2006-03-08,Activad
2174,805059,Fabrikam Cafetera 5 C E090 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Bajo,75.96,149.0,2005-02-09,Activad
2175,805060,Fabrikam Cafetera 4 C E080 Plata,"Fabrikam, Inc.",Fabrikam,Economía,Plata,Bajo,66.23,129.9,2004-03-09,Activad
2176,805061,Fabrikam Cafetera superautomática 12 C X125 Blanco,"Fabrikam, Inc.",Fabrikam,Deluxe,Blanco,Bajo,546.68,1650.0,2009-01-02,Activad
2177,805062,Fabrikam Cafetera automática 10 C M100 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Bajo,343.05,745.99,2008-01-04,Activad
2178,805063,Fabrikam Cafetera 12 C M100 Blanco,"Fabrikam, Inc.",Fabrikam,Normal,Blanco,Bajo,204.64,445.0,2007-01-05,Activad
2179,805064,Fabrikam Cafetera automática 5 C E090 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Bajo,83.1,163.0,2006-03-08,Activad
2180,805065,Fabrikam Cafetera 5 C E090 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Bajo,75.96,149.0,2005-02-09,Activad
2181,805066,Fabrikam Cafetera 4 C E080 Blanco,"Fabrikam, Inc.",Fabrikam,Economía,Blanco,Bajo,66.23,129.9,2004-03-09,Activad
2182,805067,Fabrikam Cafetera superautomática 12 C X125 Gris,"Fabrikam, Inc.",Fabrikam,Deluxe,Gris,Bajo,546.68,1650.0,2009-01-02,Activad
2183,805068,Fabrikam Cafetera automática 10 C M100 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Bajo,343.05,745.99,2008-01-04,Activad
2184,805069,Fabrikam Cafetera 12 C M100 Gris,"Fabrikam, Inc.",Fabrikam,Normal,Gris,Bajo,204.64,445.0,2007-01-05,Activad
2185,805070,Fabrikam Cafetera automática 5 C E090 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Bajo,83.1,163.0,2006-03-08,Activad
2186,805071,Fabrikam Cafetera 5 C E090 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Bajo,75.96,149.0,2005-02-09,Activad
2187,805072,Fabrikam Cafetera 4 C E080 Gris,"Fabrikam, Inc.",Fabrikam,Economía,Gris,Bajo,66.23,129.9,2004-03-09,Activad
2188,805073,Fabrikam Cafetera 12 C M100 Oro,"Fabrikam, Inc.",Fabrikam,Normal,Oro,Bajo,204.64,445.0,2007-01-05,Activad
2189,805074,Fabrikam Cafetera automática 5 C E090 Oro,"Fabrikam, Inc.",Fabrikam,Economía,Oro,Bajo,83.1,163.0,2006-03-08,Activad
2190,806001,Adventure Works Lámpara de planta X1150 Negro,Adventure Works,Adventure Works,Deluxe,Negro,Alto,210.72,635.99,2009-01-02,Activad
2191,806002,Adventure Works Lámpara de planta M2150 Negro,Adventure Works,Adventure Works,Normal,Negro,Alto,155.89,339.0,2008-01-04,Activad
2192,806003,Adventure Works Chandelier M8150 Negro,Adventure Works,Adventure Works,Normal,Negro,Alto,123.47,268.5,2008-01-05,Activad
2193,806004,Adventure Works Chandelier M6150 Negro,Adventure Works,Adventure Works,Normal,Negro,Alto,105.76,229.99,2007-03-08,Activad
2194,806005,Adventure Works Lámpara de pared E2150 Negro,Adventure Works,Adventure Works,Economía,Negro,Alto,61.17,119.99,2007-02-09,Activad
2195,806006,Adventure Works Lámpara de pared E3150 Negro,Adventure Works,Adventure Works,Economía,Negro,Alto,52.0,101.99,2006-03-09,Activad
2196,806007,Adventure Works Lámpara de escritorio E1300 Negro,Adventure Works,Adventure Works,Economía,Negro,Alto,40.76,79.95,2005-05-04,Activad
2197,806008,Adventure Works Lámpara de escritorio E1200 Negro,Adventure Works,Adventure Works,Economía,Negro,Alto,15.29,29.99,2004-06-08,Activad
2198,806009,Adventure Works Lámpara de planta X1150 Blanco,Adventure Works,Adventure Works,Deluxe,Blanco,Alto,210.72,635.99,2005-11-07,Activad
2199,806010,Adventure Works Lámpara de planta M2150 Blanco,Adventure Works,Adventure Works,Normal,Blanco,Alto,155.89,339.0,2008-01-04,Activad
2200,806011,Adventure Works Chandelier M8150 Blanco,Adventure Works,Adventure Works,Normal,Blanco,Alto,123.47,268.5,2008-01-05,Activad
2201,806012,Adventure Works Chandelier M6150 Blanco,Adventure Works,Adventure Works,Normal,Blanco,Alto,105.76,229.99,2007-03-08,Activad
2202,806013,Adventure Works Lámpara de pared E2150 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Alto,61.17,119.99,2007-02-09,Activad
2203,806014,Adventure Works Lámpara de pared E3150 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Alto,52.0,101.99,2006-03-09,Activad
2204,806015,Adventure Works Lámpara de escritorio E1300 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Alto,40.76,79.95,2005-05-04,Activad
2205,806016,Adventure Works Lámpara de escritorio E1200 Blanco,Adventure Works,Adventure Works,Economía,Blanco,Alto,15.29,29.99,2004-06-08,Activad
2206,806017,Adventure Works Lámpara de planta X1150 Plata,Adventure Works,Adventure Works,Deluxe,Plata,Alto,210.72,635.99,2005-11-07,Activad
2207,806018,Adventure Works Lámpara de planta M2150 Plata,Adventure Works,Adventure Works,Normal,Plata,Alto,155.89,339.0,2008-01-04,Activad
2208,806019,Adventure Works Chandelier M8150 Plata,Adventure Works,Adventure Works,Normal,Plata,Alto,123.47,268.5,2008-01-05,Activad
2209,806020,Adventure Works Chandelier M6150 Plata,Adventure Works,Adventure Works,Normal,Plata,Alto,105.76,229.99,2007-03-08,Activad
2210,806021,Adventure Works Lámpara de pared E2150 Plata,Adventure Works,Adventure Works,Economía,Plata,Alto,61.17,119.99,2007-02-09,Activad
2211,806022,Adventure Works Lámpara de pared E3150 Plata,Adventure Works,Adventure Works,Economía,Plata,Alto,52.0,101.99,2006-03-09,Activad
2212,806023,Adventure Works Lámpara de escritorio E1300 Plata,Adventure Works,Adventure Works,Economía,Plata,Alto,40.76,79.95,2005-05-04,Activad
2213,806024,Adventure Works Lámpara de escritorio E1200 Plata,Adventure Works,Adventure Works,Economía,Plata,Alto,15.29,29.99,2004-06-08,Activad
2214,806025,Adventure Works Lámpara de planta X1150 Gris,Adventure Works,Adventure Works,Deluxe,Gris,Alto,210.72,635.99,2005-11-07,Activad
2215,806026,Adventure Works Lámpara de planta M2150 Gris,Adventure Works,Adventure Works,Normal,Gris,Alto,155.89,339.0,2008-01-04,Activad
2216,806027,Adventure Works Chandelier M8150 Gris,Adventure Works,Adventure Works,Normal,Gris,Alto,123.47,268.5,2008-01-05,Activad
2217,806028,Adventure Works Chandelier M6150 Gris,Adventure Works,Adventure Works,Normal,Gris,Alto,105.76,229.99,2007-03-08,Activad
2218,806029,Adventure Works Lámpara de pared E2150 Gris,Adventure Works,Adventure Works,Economía,Gris,Alto,61.17,119.99,2007-02-09,Activad
2219,806030,Adventure Works Lámpara de pared E3150 Gris,Adventure Works,Adventure Works,Economía,Gris,Alto,52.0,101.99,2006-03-09,Activad
2220,806031,Adventure Works Lámpara de escritorio E1300 Gris,Adventure Works,Adventure Works,Economía,Gris,Alto,40.76,79.95,2005-05-04,Activad
2221,806032,Adventure Works Lámpara de escritorio E1200 Gris,Adventure Works,Adventure Works,Economía,Gris,Alto,15.29,29.99,2004-06-08,Activad
2222,806033,Adventure Works Lámpara de planta X1150 Azul,Adventure Works,Adventure Works,Deluxe,Azul,Alto,210.72,635.99,2005-11-07,Activad
2223,806034,Adventure Works Lámpara de planta M2150 Azul,Adventure Works,Adventure Works,Normal,Azul,Alto,155.89,339.0,2008-01-04,Activad
2224,806035,Adventure Works Chandelier M8150 Azul,Adventure Works,Adventure Works,Normal,Azul,Alto,123.47,268.5,2008-01-05,Activad
2225,806036,Adventure Works Chandelier M6150 Azul,Adventure Works,Adventure Works,Normal,Azul,Alto,105.76,229.99,2007-03-08,Activad
2226,806037,Adventure Works Lámpara de pared E2150 Azul,Adventure Works,Adventure Works,Economía,Azul,Alto,61.17,119.99,2007-02-09,Activad
2227,806038,Adventure Works Lámpara de pared E3150 Azul,Adventure Works,Adventure Works,Economía,Azul,Alto,52.0,101.99,2006-03-09,Activad
2228,806039,Adventure Works Lámpara de escritorio E1300 Azul,Adventure Works,Adventure Works,Economía,Azul,Alto,40.76,79.95,2005-05-04,Activad
2229,806040,Adventure Works Lámpara de escritorio E1200 Azul,Adventure Works,Adventure Works,Economía,Azul,Alto,15.29,29.99,2004-06-08,Activad
2230,806041,WWI Lámpara de planta X115 Negro,Wide World Importers,Wide World Importers,Deluxe,Negro,Alto,210.72,635.99,2006-05-01,Activad
2231,806042,WWI Lámpara de planta M215 Negro,Wide World Importers,Wide World Importers,Normal,Negro,Alto,155.89,339.0,2008-01-04,Activad
2232,806043,WWI Chandelier M815 Negro,Wide World Importers,Wide World Importers,Normal,Negro,Alto,123.47,268.5,2008-01-05,Activad
